time_value,doctor-visits_smoothed_adj_cli,indicator-combination_confirmed_7dav_incidence_num,fb-survey_smoothed_cli,fb-survey_smoothed_hh_cmnty_cli,google-symptoms_sum_anosmia_ageusia_smoothed_search,hospital-admissions_smoothed_adj_covid19_from_claims
2020-03-01,2.5490501278711765e-05,0.0,,,0.0054347823871685,0.000352071703446
2020-03-02,0.0,2.2717979008602146e-05,,,0.0067934779839613,0.0
2020-03-03,9.943758349062428e-06,3.569968129923259e-05,,,0.0054347823871685,0.0038504560376095
2020-03-04,8.573797833479819e-05,7.464478817112166e-05,,,0.0040760867903766,0.002940453779464
2020-03-05,8.656919033301704e-05,0.0001168353206156,,,0.0,0.002045432119785
2020-03-06,8.558405018697973e-05,0.0001655167042055,,,0.0027173911935847,0.0012481989423476
2020-03-07,5.458292121637214e-05,0.0002141980877953,,,0.0027173911935847,0.001830894471634
2020-03-08,9.460423964913224e-05,0.0002531431946672,,,0.0013586955967918,0.0012980605652881
2020-03-09,0.0001892700505573,0.0004316416011634,,,0.0013586955967918,0.0009334405376652
2020-03-10,0.0003976887627033,0.0005062863893345,,,0.0013586955967918,0.0002807065646253
2020-03-11,0.0012125433407818938,0.0021433865346385523,,,0.012521406681617773,0.010614848750102065
2020-03-12,0.00172157274785478,0.0026801799158020557,,,0.01483296124891555,0.013028155246829725
2020-03-13,0.0024567103818962342,0.0034095610243051466,,,0.01271832034464499,0.015549348793139461
2020-03-14,0.0049921247155787895,0.004326565208627436,,,0.013865207603253297,0.01964809889554369
2020-03-15,0.011655899112975853,0.005512010550275802,,,0.020808726185454096,0.02366026071546075
2020-03-16,0.02341778679886705,0.006734905227251643,,,0.030550078842403936,0.030022907576267736
2020-03-17,0.03742888230942246,0.008338886817749401,,,0.046488128699384665,0.039649034400860275
2020-03-18,0.05421920815811722,0.010207928767348337,,,0.07142359520606956,0.05213444927372111
2020-03-19,0.0774814781264252,0.012569030323757755,,,0.10798718812449357,0.07219574875479329
2020-03-20,0.10534811693618129,0.015220248564961321,,,0.16036947474311194,0.09692118662499641
2020-03-21,0.1385258617497928,0.017995352520967293,,,0.23685777456576104,0.12404509969880415
2020-03-22,0.16849630783929992,0.02100733813470007,,,0.41956488895521843,0.1598253183748465
2020-03-23,0.19683105824197974,0.024855675611581755,,,0.8048400714761926,0.19533379834574632
2020-03-24,0.22296445455033967,0.028940232715637032,,,1.3083270606158641,0.23520845437210663
2020-03-25,0.24779347515346925,0.03366229091635293,,,1.8807876780402273,0.2693415227157659
2020-03-26,0.2670830100635562,0.039694733687952566,,,2.5010038451378502,0.29923469289559507
2020-03-27,0.2868465158663792,0.046988474302365,,,3.142388802765374,0.3225601414947629
2020-03-28,0.3034807308513411,0.05585270471362601,,,3.768700389646562,0.34136150365624546
2020-03-29,0.3238075581104676,0.06532166808729181,,,4.198700800751313,0.3681013651601913
2020-03-30,0.3405483397466877,0.07512200871824291,,,4.2598800074709,0.4020356254796388
2020-03-31,0.35724149902767793,0.08639098985602096,,,4.12291115408619,0.46746718630831824
2020-04-01,0.37028932872861425,0.09897081717919866,,,3.8662936866055446,0.5706946467204653
2020-04-02,0.37911970262423667,0.11093975478076033,,,3.52033540499279,0.7130941356639539
2020-04-03,0.3816540325871369,0.12273261550698931,,,3.170278314422024,0.8816920663858598
2020-04-04,0.38363684509899487,0.134132434961465,,,2.778193665224465,1.0822280937007518
2020-04-05,0.3810220763991499,0.1462813214920665,,,2.455346669210312,1.2887859805812756
2020-04-06,0.3767631642467938,0.15779313466804296,,,2.2826970703288403,1.4825450892177015
2020-04-07,0.3752879855123929,0.167075561240668,,,2.1715893479036392,1.6380675792089225
2020-04-08,0.3801977483919943,0.17431373021433047,,,2.083119183867823,1.7779230064234288
2020-04-09,0.38939656608940937,0.1800980463084924,,,2.0083179966490046,1.8870911677839421
2020-04-10,0.4011877537992694,0.1839097016590434,,,1.8319636598526654,1.979623794564008
2020-04-11,0.40819146174595206,0.185353479521342,,,1.6719798417780396,2.0316967074583268
2020-04-12,0.41736381487922847,0.18367032238259995,2.62543298159652,,1.519604333226994,2.050405598390987
2020-04-13,0.4309607121860755,0.18059726010094967,2.586166036954762,,1.3730747116825897,2.0507784345152538
2020-04-14,0.44080293463584147,0.1780961515308864,2.549502142293644,,1.2332861580191712,2.032072194788616
2020-04-15,0.44548771484789484,0.17465705182391666,2.398901806166971,,1.1085622093530951,1.9529404134347692
2020-04-16,0.44653136615205496,0.17120685088588108,2.2370079810391523,,1.0014819630939995,1.8615507569664222
2020-04-17,0.4447177277708751,0.1683932869453666,2.098316724206363,,0.9651599678640712,1.7492919760252228
2020-04-18,0.44522762304320235,0.16764434701859193,1.9563621039528025,,0.9414489461222364,1.6308398564302677
2020-04-19,0.44770672329911143,0.1679079879255423,1.81128226516474,,0.9200305347614776,1.5203718925810192
2020-04-20,0.45117528731294054,0.1721550471194293,1.6903651854680928,,0.8999021163715772,1.418009183975282
2020-04-21,0.45764931665145026,0.17756969686390953,1.592060261274859,2.0953082956447746,0.8790278419801134,1.3223832772098425
2020-04-22,0.470732523634075,0.18575078176791912,1.5221416257678484,2.055116777172614,0.8558996014381934,1.2391006689531519
2020-04-23,0.496902263872536,0.19679301870675314,1.4408077041229344,1.9883691155360803,0.8286208710195804,1.1575496102041973
2020-04-24,0.5336369077711702,0.2091389167644384,1.3263517321656002,1.9232693412093405,0.796599675309585,1.0853346600943807
2020-04-25,0.5772622390395383,0.22001970317981343,1.1949619820926891,1.8502978870073015,0.7626370028028836,1.018775279073875
2020-04-26,0.624732496416887,0.23172746233203584,1.0713618030167273,1.791010772730802,0.7359192240230392,0.9566544836217967
2020-04-27,0.6690291473603365,0.23764791623249684,0.9451955742694582,1.7362302067104725,0.7156426255066457,0.8983749699548064
2020-04-28,0.7098788657643107,0.23970981752617904,0.8320605305014755,1.6913407248887045,0.7028974011866097,0.8552819791287675
2020-04-29,0.7431320836253849,0.24078415560185043,0.7564305944148586,1.6562272304755634,0.6898856654864733,0.832660741974595
2020-04-30,0.7659931880982355,0.2384984392913701,0.7023964661979274,1.6288685952393673,0.6736750644545426,0.8099372539667504
2020-05-01,0.7824510883060956,0.23539100588586287,0.6530287785745024,1.5963505914580423,0.6577610331980273,0.7945544955812426
2020-05-02,0.7926286039534385,0.23335734405431266,0.5978538339982389,1.5704259473483224,0.6373650785248477,0.8008267526100383
2020-05-03,0.7930446540729991,0.2311583071129513,0.5388056807138636,1.543100577504694,0.6103339153001139,0.8019885875063594
2020-05-04,0.7879483573430666,0.23059596494226975,0.4765979442572645,1.509457366742666,0.5770347359194932,0.8060083625803984
2020-05-05,0.7807977618600451,0.23538890110584063,0.41157467657763575,1.4770977223866013,0.5391779956102859,0.8111918974966333
2020-05-06,0.7709283479047528,0.23802757634243402,0.32443148691081936,1.4472490199982808,0.5038208686510961,0.813033259791033
2020-05-07,0.7562267281408396,0.24199472615412135,0.2371184963635317,1.4138833278666598,0.4755205766360437,0.817529600141862
2020-05-08,0.737681057972555,0.24619435479962704,0.17276906800092248,1.3872080594981706,0.450295744284934,0.8225937455549144
2020-05-09,0.7226174951939319,0.25199999153761143,0.12522731223649036,1.3638159444766496,0.4337878176194108,0.8238725101114612
2020-05-10,0.7132489781263519,0.25740798020736966,0.08065593377543659,1.3334800276062286,0.41832430701465084,0.8281045631664786
2020-05-11,0.7062056949207468,0.2638318048981199,0.06303436971160842,1.305011197604335,0.40869915609456114,0.8298743608496848
2020-05-12,0.6958015653303808,0.26430257715971095,0.05273259143402516,1.2665745964235304,0.40135295530599874,0.8300468060750639
2020-05-13,0.6825118508257195,0.2658524469326241,0.0549968370121446,1.216803873310241,0.39720816588968727,0.8260079453260025
2020-05-14,0.665682023592707,0.2670793294366851,0.0635689456746234,1.1745566663408444,0.39204215421140426,0.8056594344388995
2020-05-15,0.6451215060404023,0.26695032173169503,0.05765761997824368,1.1315051662584437,0.3891487135353316,0.7823206738854127
2020-05-16,0.6173511284669697,0.26364345652744176,0.06546675360902164,1.0850091153125303,0.3822887922542222,0.7452179764591093
2020-05-17,0.5863545044316946,0.26096940319460304,0.08656230350075683,1.0502183283640942,0.3798309775547501,0.7009860390213049
2020-05-18,0.5617647587923982,0.25887426022728627,0.09976205673809867,1.017327164218669,0.40114609157002046,0.6583178222093484
2020-05-19,0.5382657661595392,0.26029028856628744,0.13715264732443075,0.9961106802734591,0.42711493021784236,0.6094966363409261
2020-05-20,0.5168803621649927,0.26204790749678797,0.1940317193573586,0.9848571499456051,0.45265768333808293,0.5703234952829276
2020-05-21,0.49739920185611514,0.2647192413612566,0.2577638451857481,0.9669953134460164,0.48102913606338976,0.546530599663917
2020-05-22,0.47943134351247146,0.26916236340410127,0.34477966266200344,0.9494459457919585,0.5057383863699105,0.5274062882396658
2020-05-23,0.4625286981212277,0.27488611140955055,0.419109954118142,0.9293288840885332,0.5308737222040127,0.5150391031317665
2020-05-24,0.4519654249236272,0.2811631416054242,0.48080311212661087,0.901134156599793,0.5544585921360348,0.5202543101436048
2020-05-25,0.4470269743864118,0.2879047849613632,0.5332456805399084,0.8720353683805848,0.5292405554379516,0.5294866510024272
2020-05-26,0.4606118089637464,0.29710784629444614,0.5475244034335573,0.8326115246964407,0.4981652135230063,0.540488940288941
2020-05-27,0.4764582318301385,0.3055953916106302,0.523688741046099,0.7887776046794663,0.4652075569882704,0.5524856339964668
2020-05-28,0.4935081278634711,0.31277535800491196,0.4849470333471714,0.7477351114229539,0.4293255942471454,0.5624417870120121
2020-05-29,0.5075943749895427,0.31922084407415574,0.42813031773214383,0.7057372174899202,0.39938162963640844,0.5694270541877896
2020-05-30,0.5199601585379423,0.32960326218628994,0.3577887334811871,0.6699638887254189,0.3713319889456944,0.5721448233073678
2020-05-31,0.5293019844171549,0.3411390634364083,0.29188041651045915,0.6408949222791704,0.34289133736035354,0.5734687098750042
2020-06-01,0.5313228157098913,0.35233925524351023,0.22912587242401072,0.6154260965064309,0.34073805222546305,0.5791947032195959
2020-06-02,0.5171089448872012,0.3582792986664206,0.17654210217655003,0.6042646324026308,0.34320472180524286,0.5951100711682695
2020-06-03,0.5029238256079704,0.36530741767742075,0.14762692198602267,0.5939523335315455,0.35262980464237903,0.6138099061267799
2020-06-04,0.49031849022663193,0.37488092473904083,0.13722242616286393,0.585439907480752,0.3659340606068647,0.6379946963434637
2020-06-05,0.4860239425632493,0.385474064685952,0.12468077449217749,0.5807690395273195,0.37437244561211747,0.6648248654202622
2020-06-06,0.48561945436483495,0.3896560727986901,0.1471394431979374,0.5786258989968253,0.38523885596653035,0.6913901505716457
2020-06-07,0.4850763538784549,0.391234168124362,0.17684082246439414,0.5777553118711933,0.40150807031848096,0.712077698344092
2020-06-08,0.4932807272524313,0.3921028683523937,0.21100529428049275,0.5789022896132662,0.41755635240693995,0.7255726380109634
2020-06-09,0.5051863995935958,0.3967214097609826,0.26831362730829217,0.5746697333518285,0.4344472612344259,0.7297727351933082
2020-06-10,0.5205697764921947,0.4018374888803056,0.3405718591258488,0.5739013443861395,0.4449078349625526,0.7342781797308524
2020-06-11,0.5371719352779895,0.4054206230583377,0.3954295909858854,0.573812493790349,0.45437663644455245,0.7331868626018855
2020-06-12,0.5489910960824905,0.4088729980951994,0.4596787429445247,0.5760698809456177,0.4702789274458373,0.7297687581740971
2020-06-13,0.5590553987045233,0.41661144582511356,0.49256937767721937,0.5784626901181255,0.48846271461910606,0.7258783461768081
2020-06-14,0.5671909065195905,0.42571226022415626,0.5112795167654178,0.5807102824172131,0.5207544712202663,0.7175659151991026
2020-06-15,0.5736249131318945,0.4351347403952024,0.5278337245848291,0.5837530277894458,0.561756268910491,0.7188059978091409
2020-06-16,0.5830653499746248,0.44367671602436265,0.5220722375945948,0.5896884319696888,0.6047987209423801,0.7305193701617555
2020-06-17,0.593752824269631,0.4544812086272576,0.4872173926294293,0.6032514914993068,0.6588224031612275,0.7332442563555481
2020-06-18,0.6068436152462316,0.4652581665684957,0.468457766027379,0.6308705580924056,0.7198399884481269,0.7422697340054605
2020-06-19,0.6242267405466588,0.47447144318449974,0.437382476598333,0.6604698782468071,0.7839697576352713,0.7564912903782983
2020-06-20,0.642733771315616,0.4830097276449423,0.43607628801819204,0.6993131521390912,0.852953587236951,0.7761325506136209
2020-06-21,0.6642404261277226,0.4923674222985394,0.45721502799753644,0.749967864016837,0.9065711637845106,0.8011004758860897
2020-06-22,0.686759512167431,0.511791836673686,0.4704132159683619,0.812061356075797,0.9657019753166202,0.8216130141360467
2020-06-23,0.7127071898524601,0.5388349769130274,0.5078536031927522,0.8817884672282044,1.036247453972969,0.8471249671233281
2020-06-24,0.7400759761371126,0.5651100501413102,0.5790967948245465,0.9654931710637301,1.1133560150900108,0.8881319221447952
2020-06-25,0.770903821239993,0.5948986138679317,0.6421816679013845,1.0471463783625288,1.2008659105690214,0.9233093540903234
2020-06-26,0.8079428576568642,0.6305719292201281,0.7500986025010341,1.14237302237131,1.29912856070604,0.9583638013785919
2020-06-27,0.8511423486518828,0.6651452374945921,0.8411904036562289,1.2380253832305024,1.4083738932238001,0.9916155589646996
2020-06-28,0.9025463622483859,0.6990423257917466,0.9328534410000021,1.3377997605694856,1.532043464989266,1.0400778746248216
2020-06-29,0.9624925638523337,0.7255368411623488,1.0561760780974527,1.4435503188116623,1.649213999029439,1.0835584086550798
2020-06-30,1.02767835072883,0.7499125435401229,1.1728924792341247,1.5634747289103466,1.7609082210768976,1.1251424990353385
2020-07-01,1.0922998270920263,0.7778545652125951,1.2788232043631478,1.6706195738440202,1.8631365270172815,1.1704953533123406
2020-07-02,1.1533067279659508,0.8142365131541173,1.3793013396039295,1.7780370488087658,1.953267938043553,1.2307785260226418
2020-07-03,1.205729539313901,0.843556098260065,1.4441019175258423,1.8807246944132847,2.0348149729773963,1.292917999862592
2020-07-04,1.2920276029769115,0.8663890297780938,1.5072076214045678,1.9880322869039695,2.099915579940661,1.3502959944051758
2020-07-05,1.367032529072842,0.8846368023904851,1.5501508908420845,2.093365854020747,2.155579094766557,1.3981781406333675
2020-07-06,1.4238904912652501,0.9216047563807575,1.5781664549198076,2.192575110566631,2.2174224921230086,1.4526423625883091
2020-07-07,1.4685934929209448,0.9597828954191553,1.5763046064005881,2.2786560321512455,2.2752035332280998,1.5196628928000322
2020-07-08,1.5033335461201178,0.9977058488515794,1.5573815208950468,2.3811499809439116,2.335421454562658,1.584912111723706
2020-07-09,1.5234543618314313,1.0256188402765514,1.554729709235605,2.488467553052795,2.395863462580632,1.6416718410451698
2020-07-10,1.5281821969829101,1.0749623821833636,1.5489393335584931,2.5931229852459885,2.447628860092958,1.689627618349808
2020-07-11,1.481191970770483,1.145400688855147,1.5457555879453235,2.6972774777929827,2.4951275659917296,1.7393482658023203
2020-07-12,1.4366616715188902,1.2227603718479467,1.5518635881999687,2.8036031754524915,2.5351555702414434,1.7849951786118678
2020-07-13,1.3982169604560513,1.2554671451426238,1.5490958717050143,2.9099785552633817,2.5534040105295808,1.8354973874265075
2020-07-14,1.3595101009479844,1.282734514334127,1.5768804197409052,3.0156384268956704,2.5638148258179947,1.8635749148443477
2020-07-15,1.3232952816342092,1.305420279216051,1.6334079646552981,3.1033460742520433,2.5570783102047363,1.8888103841245782
2020-07-16,1.2948587651766081,1.3284583174020057,1.6963481132964195,3.187140770934282,2.533456586224373,1.9295096086723755
2020-07-17,1.2721784181460578,1.3214600448168885,1.7781449816890045,3.269293100057829,2.4983621901792206,1.992283434582117
2020-07-18,1.2547130664087367,1.304578768982774,1.849957019296406,3.3353149814148644,2.4574568941814574,2.0554469361809744
2020-07-19,1.2463141339487902,1.282687412221088,1.926297032138281,3.3831441906640194,2.4183857984133144,2.1146166277518543
2020-07-20,1.2550174924011814,1.288469445649831,2.0112091904459657,3.420667746686347,2.383113163846355,2.163337446069183
2020-07-21,1.2705116004090766,1.2910094702073136,2.094661719505146,3.4560195801743694,2.3365981311715807,2.2123867141255493
2020-07-22,1.2901069146824637,1.3035217904294134,2.1320035460205555,3.487187279065362,2.290274241409984,2.251997389192696
2020-07-23,1.3032417439456887,1.3140909288317655,2.1453163880796344,3.504916379625359,2.245781397458083,2.2571527839444485
2020-07-24,1.3122631203371706,1.3422236541643207,2.1237593036222013,3.513288370850256,2.2024839052563228,2.2448645348808234
2020-07-25,1.3131735921684422,1.362927440906085,2.1346934373431146,3.524859082600898,2.156998533200117,2.2210421854897637
2020-07-26,1.3033847802859657,1.3797375756169528,2.1344050023643737,3.537951499293854,2.093504189027524,2.1945556837533218
2020-07-27,1.2877058508419952,1.3862650060976265,2.1059513993076706,3.54737425346299,2.022920066140555,2.160248461942999
2020-07-28,1.270753861968667,1.390307932459629,2.0864424447323313,3.54293467367882,1.9615982203340745,2.1336070604136688
2020-07-29,1.2490296176973794,1.3826950768763788,2.09848861709152,3.534404245723349,1.9025487467742697,2.108286488594454
2020-07-30,1.227447004318797,1.373055917256628,2.1100178835703627,3.5237524367195494,1.8452400558820798,2.077597565606442
2020-07-31,1.20743874843716,1.3543109920678416,2.142183565425571,3.5120225923033583,1.7922999017551509,2.0298825814365524
2020-08-01,1.1860224947711404,1.3354211852583298,2.155902209704312,3.4911194066274396,1.7386593315103054,1.9812716303812092
2020-08-02,1.1640643952035759,1.3197649277114427,2.1578057517191573,3.462014235486704,1.6930971578060359,1.9328858751126237
2020-08-03,1.1416907468315824,1.3020273879286253,2.1965613579683576,3.425674485900038,1.650163972625019,1.8833432044323943
2020-08-04,1.122500525141898,1.2747563055575424,2.180376272694429,3.3852052098569763,1.5987851985077586,1.8402549631313292
2020-08-05,1.1060685815738238,1.229568339360368,2.152430270099565,3.339695958156391,1.5432916933695018,1.8083098692976278
2020-08-06,1.0915152360113722,1.1826797736565,2.1233068712274523,3.294814726102797,1.48605767460863,1.7878271860740382
2020-08-07,1.079624096035565,1.1387005701590414,2.0988669368262074,3.2427917352958406,1.4254576662032494,1.7731424008323975
2020-08-08,1.0692237251498935,1.0944843452700979,2.040671415946446,3.1894628257440325,1.3627610659886804,1.7517778835784377
2020-08-09,1.0635257455198701,1.0572636256904395,1.997112589229941,3.1360545254298424,1.3033706076729925,1.712711879077407
2020-08-10,1.0617197418238784,1.0332341372066352,1.9099639974703293,3.0774803991199944,1.244421815128753,1.6623400525944234
2020-08-11,1.0594525421313419,1.0456407714068203,1.8716559304580411,3.0205161563727714,1.1879365377443682,1.5980759199987684
2020-08-12,1.0567481616899859,1.087434670718297,1.8384108427237118,2.963474041995585,1.1303315461217653,1.5267663923651602
2020-08-13,1.053964935402823,1.1340766858744884,1.8160838281476244,2.9020749480983694,1.073724027205671,1.460804867340422
2020-08-14,1.0361893593863953,1.1858776523020436,1.7710623417009992,2.842859521773101,1.017256798916368,1.3994112025289118
2020-08-15,1.0232735857298452,1.2436373438389103,1.749163402870567,2.7858727853182392,0.9685456575529788,1.349247320192827
2020-08-16,1.0095658029886398,1.2898619265817426,1.7167578427011176,2.72555824886835,0.919335332290766,1.306896044606759
2020-08-17,0.9923291332955543,1.324867589484759,1.7092149418444678,2.6738667133099114,0.8730719163209364,1.277192779156062
2020-08-18,0.9753687633484431,1.3146178752946243,1.6613485641287609,2.619765299552589,0.834202808630064,1.2534633453455066
2020-08-19,0.9600892376684483,1.2860871927969575,1.6222772078251109,2.5609172249384238,0.8026947964029095,1.238357716428405
2020-08-20,0.9436486502484273,1.2486964581135895,1.5760101040894665,2.499541954739663,0.7740384262012825,1.2351768040572155
2020-08-21,0.9356299677524691,1.1960442649268326,1.5342628535076914,2.430432600543185,0.7489807181628879,1.239548045103167
2020-08-22,0.9158106394106982,1.1326182007518077,1.4885743619966691,2.3595801421000733,0.7242123759689181,1.2410315387605382
2020-08-23,0.8917333777707801,1.072056933477275,1.4438370149194142,2.295524492212311,0.7017704830174017,1.2442562088839495
2020-08-24,0.8679560227974401,1.0100290084805406,1.3950153721196015,2.228585640687971,0.6824945116274415,1.2467413994307657
2020-08-25,0.8498152677508612,0.9693156393637168,1.3574737460127313,2.161220802707147,0.6622299224112803,1.2469105296820466
2020-08-26,0.8378840884107578,0.9316784763074281,1.2991581745028138,2.106621664166804,0.6433477783473756,1.246582687431629
2020-08-27,0.8287187735335904,0.8984837702428975,1.238050344146323,2.0593037626833954,0.6270279104645725,1.2435800823360557
2020-08-28,0.8227398510505096,0.8668259978017508,1.1812698310251877,2.0131722397711647,0.6132253656924018,1.2380719362706694
2020-08-29,0.8214268593100684,0.8436364104731646,1.1239430033988378,1.9601183348599776,0.6008233151675682,1.2359950356093874
2020-08-30,0.8217203513787482,0.8200958684680971,1.0634621818099432,1.9095467393707501,0.5930383339824818,1.2356703244119147
2020-08-31,0.8197806398592427,0.80234346048221,1.0080599430595003,1.8711224980574201,0.5867462992261301,1.2298179262509714
2020-09-01,0.8208891630590133,0.7806126991904471,0.9671986670097678,1.8405353249512035,0.5829984915557991,1.221171849808957
2020-09-02,0.8201390724338719,0.762960603922515,0.9485996559519774,1.8127178262409092,0.5783665275408965,1.225470580921991
2020-09-03,0.822451877463831,0.7445894074325099,0.9455434695119649,1.7825556587181615,0.5748007388584364,1.217554807553627
2020-09-04,0.8259379340275493,0.7363831286219928,0.9666787829713546,1.7664987492202415,0.5711216338140394,1.193121082699392
2020-09-05,0.8297425627404381,0.7267718047762035,0.9910731486951967,1.7650551970523918,0.5671500085052925,1.1614970103799604
2020-09-06,0.8396319806722956,0.718740423686386,1.0187932555259767,1.7563195316811573,0.5619003995259191,1.1153557070239957
2020-09-07,0.850200926266586,0.696920754359022,1.0200078032880882,1.7312641874424344,0.556701444077398,1.0696579080528923
2020-09-08,0.9019352233713711,0.6749633966308638,1.0046839012595254,1.7023073828647775,0.552876078900826,1.0278959199578575
2020-09-09,0.9586583796933259,0.6500377622051933,0.9683583090844499,1.668529027232784,0.5504094093210461,0.9739790712656232
2020-09-10,1.0079702187307906,0.6224808332470436,0.9161153478314933,1.6414842765943531,0.5469629767953723,0.9322302657880606
2020-09-11,1.0441928809669723,0.5911756591963392,0.8584811961839492,1.6040616128953438,0.5446007686972223,0.9033221964223759
2020-09-12,1.0685335034982313,0.5576761774738438,0.806902332050209,1.5608883227098005,0.5421071951420536,0.885250542732406
2020-09-13,1.069424948336732,0.5268475455861176,0.7533037707207357,1.523796648369061,0.5382818299654817,0.8788817449189055
2020-09-14,1.0600784177581557,0.5171360890234558,0.7299744886693798,1.503618175539251,0.534244656450726,0.8815788012452076
2020-09-15,1.0051903364094446,0.5120715851965852,0.7337417884727537,1.4930858734839074,0.5280301792006153,0.8798716490514984
2020-09-16,0.9488023220505319,0.5051706308817646,0.743710738878371,1.4791307679342187,0.5252203358256332,0.8815933399636009
2020-09-17,0.9009545261388017,0.5082268034094563,0.7926481844929139,1.4641900861727997,0.524945864656365,0.8833485098977947
2020-09-18,0.8617055746582082,0.5093938310787214,0.8358410670152896,1.4567871262848326,0.5251158743440035,0.8915222781546357
2020-09-19,0.8300027341565416,0.5162723541199468,0.8872135129960597,1.4440697533271685,0.5266983875792123,0.8921456484569366
2020-09-20,0.8038775508210252,0.5221388774511928,0.9393933282704029,1.4300982413934724,0.5283315543452725,0.8883604975587557
2020-09-21,0.7858494820582765,0.5215575684764674,0.9789166512382248,1.3994623471636374,0.5309175800818386,0.8747535868470182
2020-09-22,0.7746687154222156,0.5209811509991767,0.984128833047702,1.3582500351935136,0.5354988905658883,0.8592236218120172
2020-09-23,0.7694825783359123,0.5256919344721229,0.982203469877546,1.3186877887573527,0.538995976622415,0.8441589778929304
2020-09-24,0.7674395220173063,0.5230533043512797,0.9187431368758782,1.2717154812570666,0.5438786622511219,0.8225156577422623
2020-09-25,0.7728998816487386,0.5219249990248813,0.8539065882402949,1.2304326942825239,0.5525598090810124,0.7944385768555454
2020-09-26,0.7798261420304613,0.507132668185108,0.7978690849824727,1.2039926949225936,0.5629308160026653,0.7643018849943375
2020-09-27,0.7896722714938277,0.5026267394591943,0.7732353977735354,1.1782119558845894,0.575753597828942,0.7317168119521602
2020-09-28,0.8000014754721428,0.4949668819087974,0.7463194677378245,1.1622829323287458,0.5863335277138543,0.7019828970819758
2020-09-29,0.8084138442275699,0.48847969132320657,0.735441784392319,1.155217702415954,0.5954085018697994,0.6690943637511301
2020-09-30,0.8146021453072727,0.48011178725596926,0.7243482603771693,1.1505680663067497,0.6027996557288315,0.6377222634755373
2020-10-01,0.8229238844758097,0.47552369910105824,0.7806066193875336,1.171129152695479,0.6210501552442494,0.616295860439309
2020-10-02,0.828668937223753,0.4725713419736078,0.8190419853375392,1.1879431864358787,0.6360234071199585,0.6155628147670676
2020-10-03,0.8377911134177172,0.4872115300203205,0.8364664440602603,1.2087474917196648,0.6563057060967337,0.6259836770687556
2020-10-04,0.8529204510425082,0.4832613832386551,0.8330198074148388,1.2406664967143135,0.6775494322126505,0.6442169300583298
