,time_value,doctor-visits_smoothed_adj_cli,indicator-combination_confirmed_7dav_incidence_num,fb-survey_smoothed_cli,fb-survey_smoothed_hh_cmnty_cli,google-symptoms_sum_anosmia_ageusia_smoothed_search,hospital-admissions_smoothed_adj_covid19_from_claims
211,2020-09-28,4.326692,3228.0,0.4108421,13.2794922,0.204285714285714,1.750556
212,2020-09-29,4.235988,3268.2857142857,0.4077281,13.3044035,0.204285714285714,1.705054
213,2020-09-30,4.264313,3190.7142857143,0.4003061,13.2572929,0.204285714285714,1.685024
214,2020-10-01,4.441145,3237.7142857143,0.4500014,13.6897399,0.221428571428571,1.729349
215,2020-10-02,4.485472,3249.8571428571,0.425959,13.6549667,0.22,2.02621
216,2020-10-03,4.50824,3651.5714286,0.4154807,13.8747895,0.227142857142857,2.086623
217,2020-10-04,4.791021,3168.5714285714,0.4149488,14.0621893,0.228571428571429,2.101189
218,2020-10-05,5.024588,3229.4285714,0.4204913,14.3121835,0.228571428571429,2.124426
219,2020-10-06,5.063527,3172.2857143,0.4683934,14.5538959,0.228571428571429,2.207621
220,2020-10-07,5.20045,3294.7142857,0.48107,14.8435576,0.23,2.193063
221,2020-10-08,5.364395,3307.0,0.4299116,14.7000069,0.211428571428571,2.210238
222,2020-10-09,5.453931,3263.2857143,0.4491492,14.8925747,0.211428571428571,2.13933
223,2020-10-10,5.352346,3246.2857143,0.466361,14.8251601,0.205714285714286,2.069791
224,2020-10-11,5.520412,3249.8571429,0.467633,14.7221173,0.204285714285714,2.012597
225,2020-10-12,5.695392,3143.2857143,0.4699841,14.4909573,0.202857142857143,1.8381
226,2020-10-13,5.490835,3397.0,0.4189909,14.3621502,0.202857142857143,1.800344
227,2020-10-14,5.401941,3338.0,0.4004492,14.1053519,0.202857142857143,1.809493
228,2020-10-15,5.338064,3254.4285714,0.4357696,14.0561748,0.202857142857143,1.723146
229,2020-10-16,5.259224,3147.2857143,0.4471983,13.7962388,0.201428571428571,1.746759
230,2020-10-17,5.129674,3034.8571429,0.439954,13.7348917,0.202857142857143,1.693303
231,2020-10-18,5.040038,2916.7142857,0.4542701,13.6096408,0.201428571428571,1.696232
232,2020-10-19,5.201591,3133.2857143,0.4439884,13.5083475,0.202857142857143,1.640618
233,2020-10-20,5.07551,3083.8571429,0.4559608,13.4064057,0.202857142857143,1.663104
234,2020-10-21,4.953476,3087.1428571,0.4677987,13.4110574,0.204285714285714,1.658863
235,2020-10-22,4.942264,3627.2857142857,0.4796305,13.2947613,0.204285714285714,1.72524
236,2020-10-23,5.160001,3968.8571429,0.4723107,13.4485619,0.208571428571428,1.732448
237,2020-10-24,5.134132,4321.2857143,0.4695865,13.4715853,0.208571428571428,1.770909
238,2020-10-25,5.333264,4421.2857143,0.4889946,13.7478414,0.21,1.729529
239,2020-10-26,5.966731,4472.5714285714,0.5315113,14.0609091,0.211428571428571,1.548195
240,2020-10-27,5.908769,4528.5714286,0.5494585,14.1579284,0.212857142857143,1.709467
241,2020-10-28,6.08622,4662.7142857143,0.56036,13.7986962,0.212857142857143,1.992796
242,2020-10-29,6.172855,4247.4285714286,0.5527949,13.8709634,0.215714285714286,2.252821
243,2020-10-30,6.524725,4194.8571429,0.5202345,13.8015305,0.215714285714286,2.404707
244,2020-10-31,6.666099,4020.0,0.5345759,13.79328,0.217142857142857,2.469806
245,2020-11-01,7.072728,4146.5714286,0.5736913,13.7546533,0.227142857142857,2.584876
246,2020-11-02,7.569032,4149.5714285714,0.5435689,13.9790719,0.234285714285714,2.792698
247,2020-11-03,7.213607,4341.1428571429,0.5251755,14.0001078,0.234285714285714,2.833002
248,2020-11-04,7.250596,4486.7142857143,0.5144828,14.3954332,0.234285714285714,2.838641
249,2020-11-05,7.261201,4783.4285714286,0.5296466,14.6395953,0.238571428571428,2.866144
250,2020-11-06,7.547277,5017.7142857143,0.5726002,14.8248792,0.242857142857143,2.918786
251,2020-11-07,7.648303,5328.1428571429,0.6310929,14.9261611,0.248571428571428,3.005908
252,2020-11-08,8.177243,5567.5714285714,0.6280378,15.2078999,0.251428571428571,3.077919
253,2020-11-09,9.350217,5938.0,0.6525514,15.3090565,0.257142857142857,3.092367
254,2020-11-10,8.966761,6329.7142857143,0.6676502,16.0946279,0.271428571428571,3.099755
255,2020-11-11,8.980313,6355.2857142857,0.6699922,16.6883367,0.285714285714286,3.082281
256,2020-11-12,9.097765,7001.1428571429,0.6370121,16.848386,0.295714285714286,3.140456
257,2020-11-13,9.35766,7434.4285714286,0.6670881,17.4774315,0.305714285714286,3.181522
258,2020-11-14,9.472477,7783.5714285714,0.6603199,17.935703,0.318571428571429,3.19267
259,2020-11-15,10.274081,8052.7142857143,0.6215329,18.2037156,0.337142857142857,3.241932
260,2020-11-16,11.831748,8836.4285714286,0.6709514,18.6570399,0.351428571428571,3.347262
261,2020-11-17,11.214166,9121.2857142857,0.7296965,18.9990495,0.361428571428571,3.731292
262,2020-11-18,11.586056,9982.2857142857,0.7379759,19.0483533,0.374285714285714,3.813657
263,2020-11-19,12.001913,10540.285714286,0.7647139,19.2806051,0.385714285714286,4.23105
264,2020-11-20,12.648509,10079.857142857,0.7951754,19.3834962,0.4,4.272116
265,2020-11-21,13.103558,11382.571428571,0.7734794,19.6360153,0.418571428571428,4.267808
266,2020-11-22,14.299251,11224.142857143,0.7852514,19.9875367,0.432857142857143,4.48469
267,2020-11-23,16.211898,12464.857142857,0.7880234,20.3326898,0.455714285714286,4.947183
268,2020-11-24,15.579765,13353.142857143,0.7933001,20.5189682,0.484285714285714,5.380499
269,2020-11-25,15.556284,13644.142857143,0.8570929,20.9852191,0.51,5.536311
270,2020-11-26,15.813543,12673.428571429,0.8721489,21.6041756,0.537142857142857,5.890706
271,2020-11-27,23.26255,13555.142857143,0.8983446,21.8317296,0.557142857142857,6.366673
272,2020-11-28,24.401569,13375.714285714,0.9521919,21.9676451,0.57,6.799295
273,2020-11-29,22.578339,14117.428571429,1.0328825,22.0518277,0.581428571428572,7.180908
274,2020-11-30,21.505278,13917.7142857,1.0363718,22.1897377,0.582857142857143,7.188312
275,2020-12-01,19.116465,14035.0,1.0623868,22.5382019,0.585714285714286,7.255255
276,2020-12-02,17.311334,14936.2857143,1.0865579,23.1475167,0.59,7.624205
277,2020-12-03,15.870931,16814.4285714,1.1433415,23.3204275,0.594285714285714,7.858457
278,2020-12-04,14.764896,18098.7142857,1.1103237,23.8330457,0.607142857142857,7.774381
279,2020-12-05,13.59902,18865.8571429,1.1014292,24.1563381,0.63,8.0242
280,2020-12-06,13.624288,20348.0,1.1067314,24.5047273,0.652857142857143,8.327743
281,2020-12-07,13.983864,22214.8571429,1.0964084,24.8889699,0.672857142857143,8.721135
282,2020-12-08,13.363241,24519.4285714,1.0746639,25.327418,0.6942857,9.142305
283,2020-12-09,13.400485,26458.0,1.0946309,25.4697614,0.7114286,9.49809
284,2020-12-10,13.579671,27855.4285714,1.097966,25.8319417,0.73,9.853621
285,2020-12-11,,30339.1428571,1.0982431,25.7814214,0.7514286,10.057501
286,2020-12-12,,31124.4285714,1.1150018,26.2534154,0.7857143,10.463028
287,2020-12-13,15.167937,31277.5714286,1.0768307,26.5355299,0.8242857,10.925799
288,2020-12-14,16.437105,32676.7142857,1.1240184,26.8808954,0.8528571,11.207244
289,2020-12-15,16.194445,32499.2857143,1.1574774,27.1921944,0.8742857,12.102546
290,2020-12-16,16.565156,34726.1428571,1.1168611,27.5077395,0.8957143,12.662125
291,2020-12-17,16.754647,38117.5714286,1.0790049,27.8097031,0.92,13.149135
292,2020-12-18,17.376432,40273.8571429,1.1104079,28.240789,0.9371429,13.642931
293,2020-12-19,17.839048,41356.2857143,1.1278342,28.2891819,0.9585714,13.963257
294,2020-12-20,18.974461,42061.1428571,1.1546097,28.6854121,0.9742857,14.370647
295,2020-12-21,19.973386,43750.4285714,1.1591938,28.8071718,1.0,14.564985
296,2020-12-22,20.179438,44019.4285714,1.1344487,28.9633326,1.0257143,14.846703
297,2020-12-23,20.812506,43289.7142857,1.1554539,28.992951,1.0585714,15.159489
298,2020-12-24,21.543556,40699.1428571,1.1650858,28.8954107,1.0842857,15.347371
299,2020-12-25,26.267425,34296.4285714,1.1618794,29.0792785,1.1142857,15.450686
300,2020-12-26,32.63711,33768.0,1.1774317,29.3099371,1.1171429,16.08021
301,2020-12-27,30.727013,37073.285714286,1.1513263,29.4687069,1.1185714,16.217959
302,2020-12-28,29.110162,33925.0,1.1564583,29.4999507,1.1171429,16.245848
303,2020-12-29,27.081219,33473.285714286,1.1981152,29.4999646,1.12,16.537603
304,2020-12-30,25.613919,31631.428571429,1.2564548,29.688241,1.1142857,16.667452
305,2020-12-31,24.577036,30356.428571429,1.2629662,30.1106034,1.1157143,16.560585
306,2021-01-01,24.991674,35754.0,1.2750531,30.0149875,1.1285714,16.599299
307,2021-01-02,24.551538,39035.0,1.2709955,30.0440921,1.1457143,17.478589
308,2021-01-03,22.047335,38351.285714286,1.2535375,29.9255182,1.1571429,17.743932
309,2021-01-04,19.758076,37845.714285714,1.2475732,30.2321222,1.1557143,17.493091
310,2021-01-05,17.946233,37873.285714286,1.2385188,30.447874,1.1357143,17.970565
311,2021-01-06,16.348103,37726.285714286,1.2016359,30.6238003,1.11,18.07337
312,2021-01-07,15.369577,39034.428571429,1.2295027,30.6304947,1.0828571,18.156541
313,2021-01-08,14.622953,39439.0,1.2637363,30.8075959,1.0371429,18.027573
314,2021-01-09,13.520484,39338.285714286,1.2713764,30.9855377,0.9928571,17.660901
315,2021-01-10,12.85827,39957.285714286,1.3232458,31.142245,0.95,17.435367
316,2021-01-11,12.431607,41415.285714286,1.3410919,31.2614349,0.91,17.13054
317,2021-01-12,11.8412,42136.285714286,1.3448745,31.2576593,0.8771429,17.279743
318,2021-01-13,11.687562,42687.428571429,1.3242341,31.2681461,0.8528571,17.116932
319,2021-01-14,11.724346,42622.1428571,1.3238768,31.1035828,0.8214286,16.674496
320,2021-01-15,11.906498,41566.7142857,1.3189188,31.2123454,0.7828571,15.949008
321,2021-01-16,11.796276,39687.1428571,1.3150557,30.9622536,0.7528571,15.674541
322,2021-01-17,12.218568,38787.4285714,1.3051104,30.9918272,0.7185714,15.012316
323,2021-01-18,12.384859,37481.7142857,1.2926315,30.5427816,0.7,14.626364
324,2021-01-19,12.534042,35668.5714286,1.245602,30.4912532,0.6771429,14.689381
325,2021-01-20,11.953581,34047.2857143,1.2466075,29.9992746,0.6471429,14.593029
326,2021-01-21,11.927383,31725.285714286,1.1677434,29.6837618,0.6228571,14.309945
327,2021-01-22,11.601945,28907.7142857,1.0980527,29.1137268,0.6057143,14.054381
328,2021-01-23,11.241402,26514.0,1.0530742,28.8998896,0.58,13.78805
329,2021-01-24,11.160233,23810.5714286,1.0297135,28.3463023,0.5542857,13.601403
330,2021-01-25,11.017201,23283.2857143,0.966027,27.9507738,0.5271429,13.190954
331,2021-01-26,10.49754,22316.5714286,0.9616941,27.0656114,0.51,13.129916
332,2021-01-27,10.026946,21506.2857143,0.9118267,26.5753142,0.4985714,12.608787
333,2021-01-28,9.804216,21080.7142857,0.9237355,26.1263541,0.4828571,12.280822
334,2021-01-29,9.629239,20569.1428571,0.900713,25.7812121,0.4685714,11.697378
335,2021-01-30,9.157803,19955.5714286,0.8886104,25.3497731,0.4485714,11.350076
336,2021-01-31,9.138578,19171.4285714,0.8435576,24.8360874,0.4385714,11.212337
337,2021-02-01,8.838089,17504.1428571,0.8642099,24.4693538,0.4285714,10.972558
338,2021-02-02,8.44908,16795.0,0.8191721,24.330066,0.4228571,11.433463
339,2021-02-03,8.187189,15905.2857143,0.8189019,23.9506925,0.4142857,11.13015
340,2021-02-04,7.939341,15402.5714286,0.7927114,23.5993054,0.4114286,10.483531
341,2021-02-05,7.766328,14643.0,0.7795544,23.2583237,0.4028571,10.016073
342,2021-02-06,7.436191,13781.0,0.7220979,22.6659668,0.3942857,9.485626
343,2021-02-07,7.689963,13222.4285714,0.7134804,22.3856245,0.3828571,9.115433
344,2021-02-08,8.035832,12519.1428571,0.6566483,21.9532838,0.3714286,8.523577
345,2021-02-09,7.703836,11974.4285714,0.672383,21.5686526,0.3571429,8.002334
346,2021-02-10,7.548636,11675.5714286,0.6190586,21.1758311,0.3471429,7.423387
347,2021-02-11,7.452232,11016.5714286,0.6201532,20.7147988,0.33,6.854157
348,2021-02-12,7.390601,10449.7142857,0.628371,20.1569138,0.32,6.257652
349,2021-02-13,7.158113,10025.0,0.670037,19.7171895,0.31,5.737558
350,2021-02-14,7.293822,9136.0,0.699703,19.2913382,0.2985714,5.32567
351,2021-02-15,7.420312,8575.0,0.7205458,19.0722854,0.2942857,5.0955
352,2021-02-16,7.745006,8209.7142857,0.702333,18.7752675,0.2885714,5.262188
353,2021-02-17,7.298722,7593.0,0.7168774,18.3722765,0.2814286,5.049901
354,2021-02-18,7.051116,7165.2857143,0.7121377,18.1551854,0.2771429,4.801418
355,2021-02-19,6.838176,6704.5714286,0.7091169,17.9597351,0.2728571,4.460223
356,2021-02-20,6.459389,6312.2857143,0.7215674,17.7799825,0.2642857,4.490391
357,2021-02-21,6.468836,6012.2857143,0.7211494,17.5168073,0.26,4.42647
358,2021-02-22,6.548653,5751.8571429,0.7260795,17.1642167,0.2542857,4.038691
359,2021-02-23,6.321221,5430.8571429,0.7419561,16.7956973,0.2528571,3.962043
360,2021-02-24,6.07269,5603.4285714,0.7133117,16.4365006,0.2485714,3.727381
361,2021-02-25,6.016577,5516.8571429,0.7170669,16.0846875,0.2471429,3.64453
362,2021-02-26,5.832605,5312.2857143,0.7071776,15.6440037,0.2442857,3.386403
363,2021-02-27,5.419162,5093.8571429,0.6699123,15.3492403,0.2457143,3.25785
364,2021-02-28,5.225935,4800.0,0.6288082,15.0915917,0.2428571,3.245025
365,2021-03-01,4.999555,8932.8571429,0.5931237,14.7735234,0.2442857,3.115263
366,2021-03-02,4.987775,8899.0,0.5661277,14.4628753,0.2414286,3.436051
367,2021-03-03,4.954046,8589.1428571,0.5607626,14.4022521,0.2428571,3.383384
368,2021-03-04,4.957012,8289.1428571,0.5452599,14.4613504,0.2414286,3.377926
369,2021-03-05,4.902801,7933.4285714,0.5297421,14.2178968,0.2414286,3.230092
370,2021-03-06,4.629305,7500.1428571,0.5311598,13.9645223,0.2385714,3.14696
371,2021-03-07,4.811681,7098.1428571,0.5327789,13.7573625,0.2385714,3.055491
372,2021-03-08,4.981652,2758.0,0.5250894,13.6259871,0.2314286,2.905912
373,2021-03-09,4.875765,2690.8571429,0.5161784,13.3844888,0.23,2.754029
374,2021-03-10,4.812593,2629.2857143,0.5359611,13.1745309,0.2271429,2.619643
375,2021-03-11,4.803128,2581.2857143,0.5361998,12.74427,0.2271429,2.628084
376,2021-03-12,4.597985,2504.4285714,0.5361489,12.8154636,0.2228571,2.475839
377,2021-03-13,4.380801,2456.7142857,0.5286224,12.8686213,0.2228571,2.367686
378,2021-03-14,4.530982,2396.4285714,0.5401462,12.592683,0.2228571,2.269663
379,2021-03-15,4.955533,2314.4285714,0.5386521,12.4347677,0.2271429,2.12071
380,2021-03-16,4.898679,2242.5714286,0.5543498,12.4326146,0.2271429,2.080722
381,2021-03-17,4.857369,2166.0,0.5496362,12.2008839,0.2271429,1.972223
382,2021-03-18,4.954623,2071.4285714,0.5409379,12.1561911,0.2242857,1.892451
383,2021-03-19,4.943155,1989.4285714,0.5341368,12.0481567,0.2242857,1.724787
384,2021-03-20,4.719574,1915.8571429,0.5122226,11.8866642,0.2242857,1.551935
385,2021-03-21,4.739078,1866.5714286,0.4806721,11.8693505,0.2228571,1.540389
386,2021-03-22,5.291618,1803.4285714,0.5195524,11.8053839,0.2214286,1.373359
387,2021-03-23,5.239843,1781.5714286,0.5375166,11.9843329,0.2285714,1.470725
388,2021-03-24,4.982599,1801.7142857,0.5268419,11.9487287,0.2385714,1.481057
389,2021-03-25,5.121013,1772.7142857,0.5423927,11.6945533,0.25,1.441682
390,2021-03-26,5.075243,1665.4285714,0.5584065,11.5950267,0.2585714,1.411029
391,2021-03-27,4.845091,1498.1428571,0.5553434,11.54381,0.2657143,1.454478
392,2021-03-28,4.746297,1340.5714286,0.5489453,11.481796,0.2742857,1.430859
393,2021-03-29,5.167869,1026.7142857,0.5038138,11.4022225,0.2842857,1.441361
394,2021-03-30,5.267896,729.0,0.4763993,11.0568235,0.2914286,1.39869
395,2021-03-31,5.168356,399.7142857,0.4555086,11.0362316,0.2942857,1.335468
396,2021-04-01,5.262679,1054.0,0.417035,11.1004262,0.2942857,1.266976
397,2021-04-02,5.229321,1235.0,0.3906374,10.890606,0.2942857,1.247414
398,2021-04-03,5.00169,1925.0,0.405988,10.7444232,0.2885714,1.22052
399,2021-04-04,5.221133,1925.0,0.4398303,10.6818351,0.2814286,1.273343
400,2021-04-05,5.40745,2574.7142857,0.4441688,10.6604429,0.2728571,1.211946
401,2021-04-06,5.303948,2768.5714286,0.45604,10.5629026,,1.32202
402,2021-04-07,5.026908,3382.2857143,0.458963,10.3592453,,1.383097
403,2021-04-08,5.09324,2488.2857143,0.4867204,10.3507252,0.2457143,1.262989
404,2021-04-09,5.050755,2626.0,0.4961452,10.3673943,0.24,1.228874
405,2021-04-10,4.740056,2467.5714286,0.4989247,10.3898363,0.2414286,1.166461
406,2021-04-11,4.54754,3175.2857143,0.4538774,10.3817002,0.2442857,1.106792
407,2021-04-12,5.075258,2904.0,0.4491529,10.2482251,0.2428571,1.00028
408,2021-04-13,5.202329,2934.1428571,0.4411054,10.3156162,0.2385714,0.963019
409,2021-04-14,5.070493,2675.7142857,0.4839162,10.3212657,0.2357143,0.987109
410,2021-04-15,4.998237,2966.0,0.4795959,10.2452673,0.2314286,1.11891
411,2021-04-16,4.705708,2848.4285714,0.5207422,10.3957697,0.2285714,1.204529
412,2021-04-17,4.369747,2698.2857143,0.5192312,10.4179698,0.2214286,1.284567
413,2021-04-18,4.225411,2371.5714286,0.5327913,10.3560287,0.2142857,1.526327
414,2021-04-19,4.701466,2266.8571429,0.5566876,10.3917359,0.2114286,1.61472
415,2021-04-20,4.716341,2272.2857143,0.5652952,10.2705355,0.21,1.681179
416,2021-04-21,4.545444,2220.7142857,0.5781114,10.3670944,0.2071429,1.666743
417,2021-04-22,4.558554,2277.1428571,0.5828537,10.1690262,0.2057143,1.845036
418,2021-04-23,4.606941,2186.7142857,0.5550199,10.1977733,0.2042857,1.824898
419,2021-04-24,4.324673,1967.5714286,0.5488844,10.1315323,0.2071429,1.763182
420,2021-04-25,4.310499,1835.0,0.5600133,9.9900553,0.21,1.623145
421,2021-04-26,5.325868,1863.5714286,0.5269661,9.8797102,,1.398679
422,2021-04-27,5.344237,1840.5714286,0.5092473,9.9069125,,1.249924
423,2021-04-28,5.313248,1764.4285714,0.4732696,9.744627,0.2071429,1.210545
424,2021-04-29,5.205909,1628.1428571,0.4470104,9.738878,0.2057143,1.371472
425,2021-04-30,4.972539,1639.4285714,0.4692567,9.5848032,0.2042857,1.52745
426,2021-05-01,4.687758,1763.0,0.4641329,9.3961562,0.2,1.690215
427,2021-05-02,5.134038,1836.5714286,0.4791032,9.4397638,0.1957143,1.771706
